RECIPE_ID,IRDNT_SN,IRDNT_NM,IRDNT_CPCTY,IRDNT_TY_CODE,IRDNT_TY_NM
400,4476,홍고추,1/2개,3060002,부재료
400,4477,양배추,1/4통,3060002,부재료
400,4478,당근,20g,3060002,부재료
400,4479,고추장,1큰술,3060003,양념
400,4480,고춧가루,1큰술,3060003,양념
400,4481,간장,1큰술,3060003,양념
400,4482,설탕,2/3큰술,3060003,양념
400,4483,다진파,약간,3060003,양념
400,4484,다진마늘,약간,3060003,양념
400,4485,깨소금,약간,3060003,양념
400,4486,후춧가루,약간,3060003,양념
400,4487,참기름,약간,3060003,양념
401,4488,부추,1/4단,3060001,주재료
401,4489,돼지고기,100g,3060001,주재료
401,4490,양파,1개,3060002,부재료
401,4491,청고추,1개,3060002,부재료
401,4492,다진마늘,1큰술,3060003,양념
401,4493,다진생강,1작은술,3060003,양념
401,4494,굴소스,1과1/2큰술,3060003,양념
401,4495,소금,약간,3060003,양념
401,4496,참기름,약간,3060003,양념
401,4497,깨소금,약간,3060003,양념
401,4498,식용유,약간,3060003,양념
401,4499,홍고추,1개,3060002,부재료
402,4500,라면,1개,3060001,주재료
402,4501,쇠고기,100g,3060001,주재료
402,4502,달걀,1개,3060002,부재료
402,4503,꽃상추,3장,3060002,부재료
402,4504,깻잎,5장,3060002,부재료
402,4505,치커리,약간,3060002,부재료
402,4506,양파,1/2개,3060002,부재료
402,4507,고추장,1큰술,3060003,양념
402,4508,간장,1/2큰술,3060003,양념
402,4509,식초,1큰술,3060003,양념
402,4510,설탕,1큰술,3060003,양념
402,4511,깨소금,약간,3060003,양념
402,4512,후춧가루,약간,3060003,양념
402,4513,마늘,약간,3060003,양념
402,4514,겨자,1/2큰술,3060003,양념
403,4515,밀가루,1컵,3060001,주재료
403,4516,쇠고기,200g,3060001,주재료
403,4517,간장,2큰술,3060003,양념
403,4518,설탕,2큰술,3060003,양념
403,4519,참기름,약간,3060003,양념
403,4520,깨소금,약간,3060003,양념
403,4521,후춧가루,약간,3060003,양념
403,4522,양파,1/2개,3060002,부재료
403,4523,튀김기름,적당량,3060002,부재료
403,4524,달걀,1개,3060002,부재료
403,4525,치자,약간,3060002,부재료
403,4526,마늘,1쪽,3060003,양념
403,4527,녹색피망,20g,3060003,양념
403,4528,케첩,2큰술,3060003,양념
404,4529,새우,3마리,3060001,주재료
404,4530,맛조개,6개,3060001,주재료
404,4531,낙지,12g,3060001,주재료
404,4532,당근,15g,3060002,부재료
404,4533,팽이버섯,20g,3060002,부재료
404,4534,표고버섯,1개,3060002,부재료
404,4535,미나리,10g,3060002,부재료
404,4536,곤약,15g,3060002,부재료
404,4537,다시마,약간,3060003,양념
404,4538,가쓰오브시,약간,3060003,양념
404,4539,소금,약간,3060003,양념
404,4540,청주,약간,3060003,양념
404,4541,폰즈소스,약간,3060003,양념
404,4542,와사비,약간,3060003,양념
404,4543,깨소스,약간,3060003,양념
405,4544,꽃게,3마리,3060001,주재료
405,4545,간장,2컵,3060002,부재료
405,4546,물,1컵,3060002,부재료
405,4547,생강,1개,3060002,부재료
405,4548,마늘,12쪽,3060002,부재료
405,4549,청고추,4개,3060003,양념
405,4550,다진파,4큰술,3060003,양념
405,4551,채썬마늘,4큰술,3060003,양념
405,4552,채썬생강,2큰술,3060003,양념
405,4553,고춧가루,1큰술,3060003,양념
405,4554,참기름,1큰술,3060003,양념
405,4555,깨소금,약간,3060003,양념
405,4556,설탕,1큰술,3060003,양념
406,4557,녹두,1컵,3060001,주재료
406,4558,쌀,2컵,3060001,주재료
406,4559,물,14컵,3060002,부재료
406,4560,소금,약간,3060003,양념
406,4561,설탕,약간,3060003,양념
407,4562,돼지고기,200g,3060001,주재료
407,4563,고추장,2큰술,3060003,양념
407,4564,고춧가루,2큰술,3060003,양념
407,4565,간장,1/2큰술,3060003,양념
407,4566,미림,25g,3060003,양념
407,4567,다진파,약간,3060003,양념
407,4568,다진마늘,약간,3060003,양념
407,4569,설탕,1/2큰술,3060003,양념
407,4570,올리고당,1작은술,3060003,양념
407,4571,깨소금,약간,3060003,양념
407,4572,참기름,약간,3060003,양념
407,4573,후춧가루,약간,3060003,양념
408,4574,단호박,1/2개,3060001,주재료
408,4575,황설탕,1큰술,3060003,양념
408,4576,버터,약간,3060003,양념
408,4577,소금,약간,3060003,양념
408,4578,후춧가루,약간,3060003,양념
409,4579,닭고기,300g,3060001,주재료
409,4580,간장,3큰술,3060003,양념
409,4581,달걀,1/2개,3060002,부재료
409,4582,녹말,4큰술,3060002,부재료
409,4583,튀김가루,1큰술,3060002,부재료
409,4584,마늘,1쪽,3060003,양념
409,4585,대파,1뿌리,3060003,양념
409,4586,마른고추,2개,3060003,양념
409,4587,표고버섯,1개,3060002,부재료
409,4588,녹색피망,1/2개,3060002,부재료
409,4589,고추기름,3큰술,3060003,양념
409,4590,청주,2큰술,3060003,양념
409,4591,육수,2/3컵,3060003,양념
409,4592,참기름,약간,3060003,양념
410,4593,양파,5개,3060001,주재료
410,4594,설탕,1/2컵,3060003,양념
410,4595,계핏가루,1/2큰술,3060003,양념
410,4596,물,1/2컵,3060003,양념
410,4597,만두피,30장,3060001,주재료
410,4598,식용유,적당량,3060002,부재료
411,4599,닭고기,500g,3060001,주재료
411,4600,마늘,4쪽,3060003,양념
411,4601,대파,1뿌리,3060003,양념
411,4602,생강,1톨,3060003,양념
411,4603,물미역,10g,3060001,주재료
411,4604,밀가루,1컵,3060001,주재료
411,4605,소금,약간,3060003,양념
411,4606,후춧가루,약간,3060003,양념
411,4607,국간장,2큰술,3060003,양념
411,4608,설탕,1작은술,3060003,양념
411,4609,다진파,1/2큰술,3060003,양념
411,4610,다진마늘,약간,3060003,양념
411,4611,깨소금,약간,3060003,양념
412,4612,생대구,1/2마리,3060001,주재료
412,4613,다시마,약간,3060003,양념
412,4614,가쓰오브시,약간,3060003,양념
412,4615,미나리,10g,3060003,양념
412,4616,두부,1/4모,3060002,부재료
412,4617,홍고추,1/2개,3060002,부재료
412,4618,마늘,5쪽,3060003,양념
412,4619,소금,약간,3060003,양념
412,4620,팽이버섯,1/4봉,3060002,부재료
412,4621,청고추,1/2개,3060002,부재료
413,4622,브로콜리,5개,3060001,주재료
413,4623,베이컨,5장,3060001,주재료
413,4624,케첩,약간,3060003,양념
413,4625,머스타드,약간,3060003,양념
413,4626,채소,적당량,3060002,부재료
414,4627,쇠고기,100g,3060001,주재료
414,4628,양파,1/2개,3060002,부재료
414,4629,대파,1뿌리,3060002,부재료
414,4630,표고버섯,1개,3060002,부재료
414,4631,다진마늘,약간,3060003,양념
414,4632,간장,2큰술,3060003,양념
414,4633,맛술,1큰술,3060003,양념
414,4634,설탕,2/3큰술,3060003,양념
414,4635,소금,약간,3060003,양념
414,4636,참기름,약간,3060003,양념
414,4637,후춧가루,약간,3060003,양념
414,4638,깨소금,약간,3060003,양념
414,4639,밥,1공기,3060001,주재료
415,4640,고등어,1마리,3060001,주재료
415,4641,생강,1큰술,3060003,양념
415,4642,녹색피망,1/2쪽,3060002,부재료
415,4643,양파,1/2개,3060002,부재료
415,4644,실파,3쪽,3060002,부재료
415,4645,케첩,4큰술,3060003,양념
415,4646,육수,1/2컵,3060003,양념
415,4647,설탕,11/2큰술,3060003,양념
415,4648,녹말,1큰술,3060002,부재료
415,4649,간장,1/2큰술,3060003,양념
415,4650,마늘,1쪽,3060003,양념
416,4651,굴,300g,3060001,주재료
416,4652,밤,4개,3060002,부재료
416,4653,오이,반개,3060002,부재료
416,4654,청고추,2개,3060002,부재료
416,4655,홍고추,2개,3060002,부재료
416,4656,실파,30g,3060002,부재료
416,4657,배,약간,3060002,부재료
416,4658,마늘,3쪽,3060002,부재료
416,4659,배추,100g,3060001,주재료
416,4660,파슬리,약간,3060002,부재료
416,4661,양념,레시피참조,3060003,양념
417,4662,대구,200g,3060001,주재료
417,4663,달걀,1개,3060002,부재료
417,4664,쑥갓,약간,3060002,부재료
417,4665,소금,약간,3060003,양념
417,4666,후춧가루,약간,3060003,양념
417,4667,밀가루,약간,3060002,부재료
417,4668,식용유,적당량,3060002,부재료
418,4669,마늘,20쪽,3060001,주재료
418,4670,식초,적당량,3060002,부재료
418,4671,설탕,1/3컵,3060003,양념
418,4672,멸치,1/2컵,3060002,부재료
418,4673,[절임간장] 간장,5컵,3060003,양념
419,4676,멸치다시물,2컵,3060003,양념
419,4677,콩나물,50g,3060001,주재료
419,4678,다진마늘,약간,3060003,양념
419,4679,다진파,약간,3060003,양념
419,4680,북어,30g,3060001,주재료
419,4681,국간장,약간,3060003,양념
419,4682,소금,약간,3060003,양념
419,4683,후춧가루,약간,3060003,양념
419,4684,홍고추,1/2개,3060002,부재료
420,4685,봄동,100g,3060001,주재료
420,4686,영양부추,1/4단,3060002,부재료
420,4687,고춧가루,3큰술,3060003,양념
420,4688,까나리액젓,2큰술,3060003,양념
420,4689,새우젓,1/2큰술,3060003,양념
420,4690,다진마늘,1작은술,3060003,양념
420,4691,다진파,1큰술,3060003,양념
420,4692,다진생강,1/2작은술,3060003,양념
420,4693,참기름,약간,3060003,양념
420,4694,깨소금,약간,3060003,양념
421,4695,양파,2개,3060001,주재료
421,4696,다진쇠고기,50g,3060002,부재료
421,4697,두부,1/4모,3060002,부재료
421,4698,다진파,1작은술,3060003,양념
421,4699,다진마늘,1작은술,3060003,양념
421,4700,깨소금,약간,3060003,양념
421,4701,소금,약간,3060003,양념
421,4702,참기름,약간,3060003,양념
421,4703,후춧가루,약간,3060003,양념
421,4704,밀가루,약간,3060002,부재료
421,4705,달걀,1개,3060002,부재료
421,4706,홍고추,1/2개,3060002,부재료
422,4707,상추,4장,3060001,주재료
422,4708,밥,1그릇,3060001,주재료
422,4709,다진쇠고기,100g,3060002,부재료
422,4710,다진양파,1/2개,3060002,부재료
422,4711,간장,1큰술,3060003,양념
422,4712,설탕,1/2큰술,3060003,양념
422,4713,다진파,약간,3060003,양념
422,4714,다진마늘,약간,3060003,양념
422,4715,깨소금,약간,3060003,양념
422,4716,참기름,약간,3060003,양념
422,4717,고추장,약간,3060003,양념
423,4718,우엉,100g,3060001,주재료
423,4719,돼지고기,100g,3060001,주재료
423,4720,간장,3큰술,3060003,양념
423,4721,다시마국물,1/2컵,3060003,양념
423,4722,고춧가루,1/2큰술,3060003,양념
423,4723,정종,2큰술,3060003,양념
423,4724,설탕,2큰술,3060003,양념
423,4725,생강즙,약간,3060003,양념
424,4726,쌈다시마,8장,3060001,주재료
424,4727,오징어,1마리,3060001,주재료
424,4728,게맛살,2줄,3060002,부재료
424,4729,홍피망,1/2개,3060002,부재료
424,4730,파프리카,1/2개,3060002,부재료
424,4731,초고추장,약간,3060003,양념
424,4732,오이,1개,3060002,부재료
425,4733,무말랭이,2컵,3060001,주재료
425,4734,다진파,1큰술,3060003,양념
425,4735,다진마늘,1큰술,3060003,양념
425,4736,간장,1큰술,3060003,양념
425,4737,고추장,1큰술,3060003,양념
425,4738,깨소금,1큰술,3060003,양념
425,4739,멸치액젓,1큰술,3060003,양념
425,4740,고춧가루,1/2큰술,3060003,양념
425,4741,설탕,2큰술,3060003,양념
426,4742,쇠고기,150g,3060001,주재료
426,4743,낙지,2마리,3060001,주재료
426,4744,당근,1/4개,3060002,부재료
426,4745,양파,1/2개,3060002,부재료
426,4746,홍고추,1개,3060002,부재료
426,4747,콩나물,50g,3060002,부재료
426,4748,애호박,1/3개,3060002,부재료
426,4749,팽이버섯,약간,3060002,부재료
426,4750,쑥갓,약간,3060002,부재료
426,4751,간장,2큰술,3060003,양념
426,4752,설탕,1큰술,3060003,양념
426,4753,다진파,약간,3060003,양념
426,4754,다진마늘,약간,3060003,양념
426,4755,고춧가루,2큰술,3060003,양념
426,4756,고추장,1큰술,3060003,양념
426,4757,생강즙,약간,3060003,양념
426,4758,깨소금,약간,3060003,양념
426,4759,후춧가루,약간,3060003,양념
426,4760,육수,1컵,3060003,양념
427,4761,애호박,60g,3060001,주재료
427,4762,취나물,60g,3060001,주재료
427,4763,도라지,60g,3060002,부재료
427,4764,숙주,60g,3060002,부재료
427,4765,시금치,60g,3060001,주재료
427,4766,고사리,60g,3060001,주재료
427,4767,상추,6잎,3060002,부재료
427,4768,육회,60g,3060001,주재료
427,4769,달걀후라이,2개,3060002,부재료
427,4770,다진파,약간,3060003,양념
427,4771,다진마늘,약간,3060003,양념
427,4772,깨소금,약간,3060003,양념
427,4773,후춧가루,약간,3060003,양념
427,4774,참기름,약간,3060003,양념
427,4775,설탕,약간,3060003,양념
427,4776,고추장,약간,3060003,양념
428,4777,고등어,1/2마리,3060001,주재료
428,4778,간장,3큰술,3060003,양념
428,4779,고춧가루,2큰술,3060003,양념
428,4781,대파,1개,3060002,부재료
428,4782,양파,1개,3060002,부재료
428,4783,실파,3개,3060002,부재료
428,4784,홍고추,2개,3060002,부재료
428,4785,청고추,2개,3060002,부재료
428,4786,정종,2큰술,3060003,양념
428,4787,생강,1개,3060003,양념
428,4788,마늘,5쪽,3060003,양념
428,4789,참기름,2작은술,3060003,양념
428,4790,깨소금,1큰술,3060003,양념
428,4791,올리고당,2큰술,3060003,양념
429,4792,고등어,1마리,3060001,주재료
429,4793,무,1/3개,3060002,부재료
429,4794,애호박,1/2개,3060002,부재료
429,4795,당근,1/4개,3060002,부재료
429,4796,대파,1개,3060002,부재료
429,4797,양파,1/2개,3060002,부재료
429,4798,홍고추,2개,3060002,부재료
429,4799,고추,2개,3060002,부재료
429,4800,팽이버섯,1/2팩,3060002,부재료
429,4801,간장,2큰술,3060003,양념
429,4802,고춧가루,2큰술,3060003,양념
429,4804,설탕,1큰술,3060003,양념
429,4805,올리고당,2큰술,3060003,양념
429,4806,생강,2작은술,3060003,양념
429,4807,마늘,1큰술,3060003,양념
429,4808,정종,1큰술,3060003,양념
429,4809,된장,2큰술,3060003,양념
429,4810,후춧가루,약간,3060003,양념
429,4811,소금,약간,3060003,양념
430,4812,갈치,1마리,3060001,주재료
430,4813,소금,1작은술,3060003,양념
430,4814,후춧가루,1작은술,3060003,양념
430,4815,레몬,1개,3060003,양념
430,4816,밀가루,2큰술,3060002,부재료
431,4817,갈치,4토막,3060001,주재료
431,4818,무,1/3개,3060002,부재료
431,4819,애호박,1/2개,3060002,부재료
431,4820,당근,1/4개,3060002,부재료
431,4821,대파,1개,3060002,부재료
431,4822,양파,1/2개,3060002,부재료
431,4823,홍고추,1개,3060002,부재료
431,4824,청고추,1개,3060002,부재료
431,4825,고춧가루,2큰술,3060003,양념
431,4827,설탕,1큰술,3060003,양념
431,4828,다진생강,2작은술,3060003,양념
431,4829,다진마늘,1큰술,3060003,양념
431,4830,정종,1큰술,3060003,양념
431,4831,된장,2작은술,3060003,양념
431,4832,후춧가루,약간,3060003,양념
431,4833,소금,약간,3060003,양념
431,4834,간장,2큰술,3060003,양념
431,4835,올리고당,2큰술,3060003,양념
432,4836,새우,5마리,3060001,주재료
432,4837,석이버섯,10g,3060002,부재료
432,4838,팽이버섯,30g,3060002,부재료
432,4839,오이,1/3개,3060002,부재료
432,4840,당근,50g,3060002,부재료
432,4841,양상추,50g,3060002,부재료
432,4842,부추,50g,3060002,부재료
432,4843,무순,30g,3060002,부재료
432,4844,배,1/4개,3060002,부재료
432,4845,겨자,1큰술,3060003,양념
432,4846,식초,2큰술,3060003,양념
432,4847,설탕,1큰술,3060003,양념
432,4848,소금,1작은술,3060003,양념
433,4849,밥,2공기,3060001,주재료
433,4850,잔멸치,50g,3060001,주재료
433,4851,간장,2큰술,3060003,양념
433,4852,설탕,1큰술,3060003,양념
433,4853,식용유,약간,3060002,부재료
433,4854,깨소금,약간,3060003,양념
433,4855,슬라이스치즈,8장,3060002,부재료
434,4856,햄통조림,10g,3060001,주재료
434,4857,양파,1/4개,3060001,주재료
434,4858,녹색피망,1/2개,3060002,부재료
434,4859,홍피망,1/2개,3060002,부재료
434,4860,밥,1공기,3060001,주재료
434,4861,슬라이스치즈,2장,3060001,주재료
434,4862,파슬리가루,적당량,3060003,양념
434,4863,소금,약간,3060003,양념
434,4864,후춧가루,약간,3060003,양념
435,4865,인삼,1뿌리,3060001,주재료
435,4866,크림치즈,3큰술,3060001,주재료
435,4867,양상추,3잎,3060002,부재료
435,4868,무,2개,3060002,부재료
435,4869,적채,약간,3060002,부재료
435,4870,치커리,50g,3060002,부재료
435,4871,마요네즈,3큰술,3060003,양념
436,4872,우동면,150g,3060001,주재료
436,4873,양파,1/4개,3060002,부재료
436,4874,청고추,1/2개,3060002,부재료
436,4875,홍고추,1/2개,3060002,부재료
436,4876,간마늘,1작은술,3060001,주재료
436,4877,간생강,1작은술,3060003,양념
436,4878,숙주,30g,3060002,부재료
436,4879,굴소스,1큰술,3060003,양념
436,4880,간장,1큰술,3060003,양념
436,4881,맛술,1큰술,3060003,양념
436,4882,버터,10g,3060003,양념
437,4883,쌀국수,70g,3060001,주재료
437,4884,숙주,70g,3060002,부재료
437,4885,대파,1뿌리,3060002,부재료
437,4886,쇠고기,30g,3060001,주재료
437,4887,청고추,1개,3060003,양념
437,4888,피시소스,1큰술,3060003,양념
437,4889,고수잎,약간,3060003,양념
437,4890,소금,약간,3060003,양념
437,4891,[쇠고기육수] 쇠뼈,400g,3060001,주재료
437,4892,쇠꼬리,2토막,3060001,주재료
437,4893,양파,1개,3060001,주재료
437,4894,생강,2개,3060001,주재료
437,4895,팔각,1개,3060001,주재료
437,4896,정향,3개,3060001,주재료
437,4897,통계피,1토막,3060001,주재료
438,4898,깻잎,20장,3060001,주재료
438,4899,간장,1큰술,3060003,양념
438,4900,물,1큰술,3060003,양념
438,4901,조청,약간,3060003,양념
438,4902,청고추,1/2개,3060002,부재료
438,4903,홍고추,1/2개,3060002,부재료
438,4904,들기름,1큰술,3060003,양념
439,4905,열무,250g,3060001,주재료
439,4906,얼갈이배추,250g,3060001,주재료
439,4907,굵은소금,10g,3060003,양념
439,4908,청고추,25g,3060002,부재료
439,4909,홍고추,25g,3060002,부재료
439,4910,쪽파,15g,3060002,부재료
439,4911,물,7컵,3060003,양념
439,4912,소금,20~25g,3060003,양념
439,4913,설탕,15g,3060003,양념
439,4915,밀가루,2큰술,3060003,양념
439,4916,양파,70g,3060002,부재료
439,4917,마늘,30g,3060003,양념
439,4918,생강,10g,3060003,양념
439,4919,미나리,70g,3060002,부재료
439,4920,정종,1큰술,3060003,양념
443,4934,고구마,2개,3060001,주재료
443,4935,시럽,1/2컵,3060003,양념
443,4936,건포도,10g,3060001,주재료
443,4937,호박씨,10g,3060001,주재료
443,4938,튀김기름,적당량,3060002,부재료
444,4939,근대,200g,3060001,주재료
444,4940,쇠고기,30g,3060002,부재료
444,4941,다진마늘,1큰술,3060003,양념
444,4942,대파,1/4뿌리,3060003,양념
444,4943,고춧가루,1작은술,3060003,양념
444,4944,된장,1작은술,3060003,양념
444,4945,고추장,1/2큰술,3060003,양념
444,4946,멸치,한줌,3060002,부재료
445,4947,멸치,한줌,3060003,양념
445,4948,다시마,1장,3060003,양념
445,4949,표고버섯,1장,3060002,부재료
445,4950,애호박,1/4개,3060002,부재료
445,4951,청고추,1개,3060002,부재료
445,4952,홍고추,1/2개,3060002,부재료
445,4953,두부,1/2모,3060001,주재료
445,4954,된장,50g,3060001,주재료
445,4955,고춧가루,1작은술,3060003,양념
445,4956,다진마늘,1작은술,3060003,양념
445,4957,대파,1/2뿌리,3060002,부재료
445,4958,참기름,약간,3060003,양념
446,4959,깻잎,5묶음,3060001,주재료
446,4960,밤,10개,3060001,주재료
446,4961,홍고추,50g,3060002,부재료
446,4962,청고추,50g,3060002,부재료
446,4963,다진마늘,60g,3060002,부재료
446,4964,대추,10개,3060002,부재료
446,4965,대파,30g,3060002,부재료
446,4966,양파,1/2개,3060002,부재료
446,4967,다진생강,1쪽,3060002,부재료
446,4968,멸치,10마리,3060002,부재료
446,4969,멸치액젓,3/4컵,3060002,부재료
446,4970,설탕,1컵,3060002,부재료
446,4971,물,2컵,3060002,부재료
447,4972,무,1개,3060001,주재료
447,4973,굵은소금,약간,3060002,부재료
447,4974,붉은갓,50g,3060001,주재료
447,4975,삭힌고추,3개,3060002,부재료
447,4976,물,2.5L,3060002,부재료
447,4977,고운소금,30g,3060002,부재료
447,4978,배,1/2개,3060002,부재료
447,4979,양파,50g,3060002,부재료
447,4980,마늘,20g,3060002,부재료
447,4981,생강,10g,3060002,부재료
448,4982,파프리카,3개,3060001,주재료
448,4983,밥,1과1/2공기,3060001,주재료
448,4984,감자,1/2개,3060002,부재료
448,4985,호박,1/4개,3060002,부재료
448,4986,녹색피망,1/4개,3060002,부재료
448,4987,양파,1/2개,3060002,부재료
448,4988,당근,1/4개,3060002,부재료
448,4989,소금,약간,3060003,양념
448,4990,후춧가루,약간,3060003,양념
448,4991,올리브오일,3큰술,3060002,부재료
449,4992,돼지갈비,1kg,3060001,주재료
449,4993,다진마늘,1큰술,3060003,양념
449,4994,저민마늘,5쪽,3060003,양념
449,4995,마른고추,5개,3060003,양념
449,4996,레몬,1개,3060002,부재료
449,4997,화이트와인,1/2컵,3060003,양념
449,4998,물,1컵,3060003,양념
449,4999,소금,약간,3060003,양념
449,5000,후춧가루,약간,3060003,양념
449,5001,올리브오일,2큰술,3060003,양념
450,5002,시금치,20g,3060001,주재료
450,5003,달걀,3개,3060001,주재료
450,5004,게맛살,2개,3060002,부재료
450,5005,소금,약간,3060003,양념
450,5006,올리브오일,2큰술,3060002,부재료
451,5007,낙지,1마리,3060001,주재료
451,5008,모시조개,10개,3060001,주재료
451,5009,배추,4잎,3060002,부재료
451,5010,참기름,1큰술,3060003,양념
451,5011,다진마늘,1/2큰술,3060003,양념
451,5012,청고추,1/2개,3060003,양념
451,5013,홍고추,1/2개,3060003,양념
451,5014,소금,약간,3060003,양념
451,5015,대파,1/2뿌리,3060002,부재료
452,5017,쌀,1컵,3060001,주재료
452,5018,새우,200g,3060001,주재료
452,5019,소금,약간,3060003,양념
452,5020,참기름,약간,3060003,양념
452,5021,물,6컵,3060002,부재료
453,5022,전복,1개,3060001,주재료
453,5023,쌀,1컵,3060001,주재료
453,5024,물,6컵,3060002,부재료
453,5025,참기름,약간,3060003,양념
453,5026,소금,약간,3060003,양념
453,5027,깨소금,약간,3060003,양념
453,5028,실파,약간,3060002,부재료
453,5029,김,약간,3060002,부재료
454,5030,죽순,1개,3060001,주재료
454,5031,미나리,5줄기,3060001,주재료
454,5032,달걀,1개,3060002,부재료
454,5033,홍고추,1개,3060002,부재료
454,5034,초고추장,1큰술,3060003,양념
454,5035,설탕,1작은술,3060003,양념
454,5036,식초,2작은술,3060003,양념
454,5037,쌀뜨물,4컵,3060002,부재료
455,5038,시금치,1/2단,3060001,주재료
455,5039,물,2컵,3060003,양념
455,5040,소금,약간,3060003,양념
455,5041,멸치액젓,2작은술,3060003,양념
455,5042,대파,1/2뿌리,3060002,부재료
455,5043,홍고추,1개,3060002,부재료
455,5044,통깨,약간,3060003,양념
455,5045,참기름,약간,3060003,양념
456,5046,메주콩,500g,3060001,주재료
456,5047,녹차국수,200g,3060001,주재료
456,5048,오이,1개,3060002,부재료
456,5049,방울토마토,2개,3060002,부재료
456,5050,물,1컵,3060001,주재료
456,5051,육수,3컵,3060002,부재료
456,5052,소금,약간,3060003,양념
457,5053,우무,40g,3060001,주재료
457,5054,콩,500g,3060001,주재료
457,5055,깨,2큰술,3060003,양념
457,5056,잣,4큰술,3060003,양념
457,5057,생수,2컵,3060003,양념
457,5058,오이,1/2개,3060002,부재료
457,5059,소금,약간,3060003,양념
458,5060,콩,각 100g,3060001,주재료
458,5061,깨,3큰술,3060002,부재료
458,5062,잣,1큰술,3060002,부재료
458,5063,호두,2알,3060002,부재료
458,5064,식빵,1장,3060002,부재료
458,5065,버터,약간,3060003,양념
458,5066,후춧가루,약간,3060003,양념
458,5067,소금,약간,3060003,양념
459,5068,서리태콩,1컵,3060001,주재료
459,5069,소면,150g,3060001,주재료
459,5070,소금,약간,3060003,양념
459,5071,오이,1/4개,3060002,부재료
459,5072,토마토,1/4개,3060002,부재료
459,5073,참깨,1큰술,3060002,부재료
460,5074,날콩가루,100g,3060001,주재료
460,5075,밀가루,100g,3060001,주재료
460,5076,닭고기,1마리,3060001,주재료
460,5077,닭발,2개,3060002,부재료
460,5078,대파,1대,3060002,부재료
460,5079,생강,적당량,3060003,양념
460,5080,오이,1/4개,3060002,부재료
460,5081,소금,적당량,3060003,양념
461,5082,전어,3마리,3060001,주재료
461,5083,무,20g,3060002,부재료
461,5084,미나리,20g,3060002,부재료
461,5085,청고추,1개,3060003,양념
461,5086,콩가루,1큰술,3060002,부재료
461,5087,고춧가루,1/2큰술,3060003,양념
461,5088,식초,2큰술,3060003,양념
461,5089,고추장,1/2큰술,3060003,양념
461,5090,다진마늘,1큰술,3060003,양념
461,5091,설탕,1큰술,3060003,양념
461,5092,전어젓갈,약간,3060003,양념
461,5093,통깨,약간,3060003,양념
461,5094,양파,20g,3060002,부재료
462,5095,대하,3마리,3060001,주재료
462,5096,아스파라거스,2개,3060002,부재료
462,5097,새송이버섯,1개,3060002,부재료
462,5098,느타리버섯,2개,3060002,부재료
462,5099,애호박,1/2개,3060002,부재료
462,5100,가지,1/2개,3060002,부재료
462,5101,감자,1개,3060002,부재료
462,5102,마늘,3쪽,3060002,부재료
462,5103,타임,2줄기,3060003,양념
462,5104,바질,2잎,3060003,양념
462,5105,버터,약간,3060003,양념
462,5106,소금,약간,3060003,양념
462,5107,와사비,약간,3060003,양념
462,5108,샐러드오일,약간,3060003,양념
462,5109,통후추,약간,3060003,양념
463,5110,소꼬리,5토막,3060001,주재료
463,5111,사골,100g,3060002,부재료
463,5112,마늘,10쪽,3060003,양념
463,5113,대추,10개,3060002,부재료
463,5114,밤,5톨,3060002,부재료
463,5115,청양고추,2개,3060003,양념
463,5116,대파,적당량,3060003,양념
464,5117,시금치,100g,3060001,주재료
464,5118,도라지,100g,3060001,주재료
464,5119,고사리,100g,3060001,주재료
464,5120,고기산적,100g,3060001,주재료
464,5121,당근,1/2개,3060002,부재료
464,5122,깻잎,4장,3060002,부재료
464,5123,양파,1/2개,3060002,부재료
464,5124,오이,1/2개,3060002,부재료
464,5125,라이스페이퍼,1팩,3060001,주재료
464,5126,소스,레서피참조,3060003,양념
465,5127,토란탕,2컵,3060001,주재료
465,5128,표고버섯,6장,3060002,부재료
465,5129,닭고기,200g,3060001,주재료
465,5130,우엉,1/4대,3060002,부재료
465,5131,당근,1개,3060002,부재료
465,5132,간장,3큰술,3060003,양념
465,5133,맛술,1큰술,3060003,양념
465,5134,설탕,약간,3060003,양념
465,5135,생강즙,약간,3060003,양념
465,5136,청주,약간,3060003,양념
465,5137,식용유,약간,3060003,양념
466,5138,멥쌀가루,5컵,3060001,주재료
466,5139,물,4~5큰술,3060002,부재료
466,5140,설탕,3~4큰술,3060002,부재료
466,5141,단호박,1/3개,3060001,주재료
466,5142,녹두,1컵,3060001,주재료
466,5143,소금,약간,3060003,양념
467,5144,파스타,200g,3060001,주재료
467,5145,생크림,1과1/2컵,3060001,주재료
467,5146,양파,1/2개,3060002,부재료
467,5147,후춧가루,약간,3060003,양념
467,5148,소금,약간,3060003,양념
467,5149,베이컨,6장,3060002,부재료
467,5150,우유,1/2컵,3060001,주재료
467,5151,버터,2큰술,3060002,부재료
467,5152,다진마늘,1작은술,3060003,양념
468,5153,상추,4장,3060001,주재료
468,5154,미소된장,2큰술,3060001,주재료
468,5155,다시마,1장,3060003,양념
468,5156,가다랑이포,한줌,3060003,양념
468,5157,두부,1/4모,3060002,부재료
468,5158,실파,약간,3060002,부재료
469,5159,가지,2개,3060001,주재료
469,5160,부추,20g,3060001,주재료
469,5161,다진파,1큰술,3060003,양념
469,5162,다진마늘,1/2큰술,3060003,양념
469,5163,다진생강,1작은술,3060003,양념
